Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Child's Play","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116730707/childs-play,3.3,-1,Sport,5.11d,1,70,47.82379,-121.566
"Polyhedron Power","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119047954/polyhedron-power,4.0,-1,Sport,5.12a,2,100,47.82379,-121.566
Quietlands,"(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116730355/quietlands,3.3,-1,Sport,5.12b,1,100,47.82379,-121.566
"Straight to Voicemail","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118124004/straight-to-voicemail,3.0,-1,Sport,5.12b,1,100,47.82379,-121.566
"Heart's Desire","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/110853327/hearts-desire,4.0,-1,Sport,5.12b/c,1,110,47.82379,-121.566
Scatterlings,"(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116730186/scatterlings,4.0,-1,Sport,5.12c/d,1,95,47.82379,-121.566
"Greg Child Abuse","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/116730674/greg-child-abuse,4.0,-1,Sport,5.12d,1,130,47.82379,-121.566
"Machinations of the Childless","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118113181/machinations-of-the-childless,4.0,-1,Sport,5.12d,1,130,47.82379,-121.566
"Heart of the Sportsman","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118618961/heart-of-the-sportsman,3.0,-1,Sport,5.12d,3,400,47.82379,-121.566
"Riddles of the Grid","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119173377/riddles-of-the-grid,4.0,-1,Sport,5.13b,1,130,47.82379,-121.566
"Mr. Longarm","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119827164/mr-longarm,4.0,-1,Sport,5.13b,1,90,47.82379,-121.566
"Two-Headed Boy","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124532387/two-headed-boy,3.0,-1,Sport,5.13b/c,1,70,47.82379,-121.566
"Fall of the Sportsmen","(e) Sport Wall > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118618921/fall-of-the-sportsmen,4.0,-1,Sport,5.13c,1,115,47.82379,-121.566
"Heaven's Gate","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105816053/heavens-gate,3.7,-1,"Trad, Sport",5.11a,4,,47.82354,-121.56683
"Legends Ride Free","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120344979/legends-ride-free,3.7,-1,"Trad, TR",5.11-,1,35,47.82354,-121.56683
"Dana's Arch","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106329381/danas-arch,3.3,-1,"Trad, Sport, Aid","5.11 A3",4,,47.82354,-121.56683
"Golden Road","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106255312/golden-road,3.6,-1,Sport,5.11c,5,380,47.82354,-121.56683
"Jungle Fun","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/112154868/jungle-fun,2.5,-1,Sport,5.11c,2,,47.82354,-121.56683
"Beat Box","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106555299/beat-box,3.6,-1,Sport,5.11d,3,260,47.82354,-121.56683
Tempitchuous,"(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106555487/tempitchuous,3.7,-1,Sport,5.12a,3,250,47.82354,-121.56683
"Confused for Daze","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119193368/confused-for-daze,3.0,-1,Sport,5.13b,1,45,47.82354,-121.56683
Project,"(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121514814/project,4.0,-1,Sport,5.14,1,90,47.82354,-121.56683
"Open Project","(d) Dana's Arch Area > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121571948/open-project,4.0,-1,Sport,5.14,1,60,47.82354,-121.56683
"Everest Without Lycra","(b) Left of Earwax > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108155082/everest-without-lycra,3.1,-1,Sport,5.11b,1,80,47.82289,-121.5685
"Lunar Strain","(a) Wall of Voodoo > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120816355/lunar-strain,3.0,-1,Sport,5.10b,1,60,47.82271,-121.56903
"Custodians of the Useless","(a) Wall of Voodoo > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120475973/custodians-of-the-useless,3.0,-1,Sport,5.10,1,30,47.82271,-121.56903
"Open Project","(a) Wall of Voodoo > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121537320/open-project,2.0,-1,"Sport, TR",5.12+,1,50,47.82271,-121.56903
"The Perverse Traverse","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108189398/the-perverse-traverse,1.7,-1,Sport,5.8+,1,80,47.82399,-121.56549
Mermaid,"(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121956753/mermaid,3.0,-1,Sport,5.10-,1,75,47.82399,-121.56549
"Between the Cheeks","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108155014/between-the-cheeks,2.8,-1,Sport,5.10c,1,100,47.82399,-121.56549
"When the Levee Breaks","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124572262/when-the-levee-breaks,3.0,-1,Sport,5.11-,1,70,47.82399,-121.56549
Ripple,"(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124572173/ripple,3.0,-1,Sport,5.11+,1,45,47.82399,-121.56549
Albinestone,"(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106473820/albinestone,3.6,-1,Sport,5.11d,1,80,47.82399,-121.56549
"Dead Reckoning (aka the Terry-Michaels route)","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108245407/dead-reckoning-aka-the-terry-michaels-route,4.0,-1,"Trad, Sport",5.12a,2,200,47.82399,-121.56549
"The Barnacle","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124572482/the-barnacle,3.5,-1,Sport,5.12-,2,130,47.82399,-121.56549
"Crack in the Cosmic Egg","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117396695/crack-in-the-cosmic-egg,3.5,-1,Sport,5.12c,1,70,47.82399,-121.56549
Normandy,"(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108124351/normandy,3.7,-1,Sport,5.13a,1,,47.82399,-121.56549
"A Wisdom that is Woe","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111016801/a-wisdom-that-is-woe,3.8,-1,Sport,5.13,1,90,47.82399,-121.56549
"Open Project: Undermedicated","(c) The Beach > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121535737/open-project-undermedicated,3.0,-1,Sport,5.14+,1,60,47.82399,-121.56549
"Black Sea","(b) The Black Sea > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108138896/black-sea,4.0,-1,"Trad, Sport",5.11+,2,250,47.82402,-121.56379
Echolocation,"(b) The Black Sea > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108139316/echolocation,4.0,-1,Sport,5.11+,1,100,47.82402,-121.56379
"Gods Bones","(b) The Black Sea > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108152685/gods-bones,3.8,-1,Sport,5.11+,2,150,47.82402,-121.56379
"Dead Mans Reach","(b) The Black Sea > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108255923/dead-mans-reach,3.0,-1,"Trad, Sport",5.11+,2,100,47.82402,-121.56379
"A Turtle too Far","(b) The Black Sea > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111976549/a-turtle-too-far,3.8,-1,Sport,5.12-,1,110,47.82402,-121.56379
Deicide,"(a) Oz > (g1) Upper Cheeks > Upper Town Wall > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120245118/deicide,1.0,-1,Sport,5.11b,1,30,47.82417,-121.56317
"R. O. U. S.","The Diamond > The Diamond Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108138661/r-o-u-s,2.7,-1,Sport,5.9,1,,47.8253,-121.561
