Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Mile High Club","Morning Star Peak > Glacier Peak Wilderness > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/112553808/mile-high-club,3.5,-1,"Sport, Alpine",5.10a,7,700,48.00992,-121.48941
"Marvin's Ear","Morning Star Peak > Glacier Peak Wilderness > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/120245974/marvins-ear,2.5,-1,"Sport, Alpine",5.10b,7,800,48.00992,-121.48941
"Beyond Redlining","Morning Star Peak > Glacier Peak Wilderness > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119290727/beyond-redlining,3.5,-1,"Sport, Alpine",5.10+,11,1200,48.00992,-121.48941
"Ride'm Cowgirl","(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114465422/ridem-cowgirl,1.9,-1,Sport,5.7,1,50,48.45197,-122.62805
"Constant Velocity","(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124938169/constant-velocity,-1.0,-1,Sport,5.8,1,100,48.45197,-122.62805
"New Creation","(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124938308/new-creation,2.0,-1,Sport,5.9+,1,110,48.45197,-122.62805
"Cowboys Don't Cry","(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114465382/cowboys-dont-cry,2.1,-1,Sport,5.9+,1,70,48.45197,-122.62805
Redemption,"(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116683017/redemption,2.6,-1,Sport,5.9+,1,100,48.45197,-122.62805
Potholes,"(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/122831109/potholes,2.8,-1,Sport,5.9+,1,110,48.45197,-122.62805
"Cat from Outer Space","(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112008680/cat-from-outer-space,2.7,-1,"Sport, TR",5.10+,1,70,48.45197,-122.62805
"Clipped My Wings","(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117566757/clipped-my-wings,2.4,-1,Sport,5.10c/d,1,60,48.45197,-122.62805
"Power Struggle","(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/122763520/power-struggle,3.0,-1,Sport,5.10d,1,115,48.45197,-122.62805
Wingrider,"(a) Main Wall West > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/123036190/wingrider,2.0,-1,Sport,5.11a,1,55,48.45197,-122.62805
"Laus Deo","(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106518165/laus-deo,1.1,-1,Sport,5.10a,1,50,48.45197,-122.628
Raindown,"(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109797874/raindown,2.3,-1,"Sport, TR",5.10c,1,75,48.45197,-122.628
"Crimp the Bucket","(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264071/crimp-the-bucket,2.0,-1,Sport,5.11a,1,65,48.45197,-122.628
"Visions of Doom","(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264050/visions-of-doom,2.7,-1,Sport,5.11b,1,75,48.45197,-122.628
Hydrophobia,"(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264086/hydrophobia,2.3,-1,Sport,5.11,1,75,48.45197,-122.628
Pinhead,"(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106518158/pinhead,2.3,-1,"Trad, Sport",5.11b/c,1,70,48.45197,-122.628
"Down and Under","(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117263976/down-and-under,2.2,-1,Sport,5.11+,1,25,48.45197,-122.628
"Cat Fud","(b) Snag Buttress > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117264016/cat-fud,1.5,-1,Sport,5.11d,1,65,48.45197,-122.628
"Touching the Sky","(c) The Headwall > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112193217/touching-the-sky,3.0,-1,Sport,5.8+,2,110,48.45197,-122.628
"Freedom Fighter","(c) The Headwall > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112193224/freedom-fighter,3.0,-1,Sport,5.9,2,115,48.45197,-122.628
"Chimney Sweep","(c) The Headwall > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119446216/chimney-sweep,3.2,-1,Sport,5.10c,1,95,48.45197,-122.628
"When the Cat's Away, the Mice Will Play","(c) The Headwall > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116241476/when-the-cats-away-the-mice-will-play,3.0,-1,Sport,5.12a,1,55,48.45197,-122.628
Rat-catcher,"(c) The Headwall > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119542605/rat-catcher,3.0,-1,Sport,5.12c,1,100,48.45197,-122.628
"Sunshine and Shadow","(d) Main Wall East > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/118697893/sunshine-and-shadow,1.9,-1,Sport,"5.8 PG13",1,80,48.45197,-122.62796
"Restless Legs Syndrome","(d) Main Wall East > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/122664347/restless-legs-syndrome,2.0,-1,Sport,5.10-,1,50,48.45197,-122.62796
"Dances With Ticks","(d) Main Wall East > Main Wall > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114279565/dances-with-ticks,2.6,-1,Sport,5.10d,1,75,48.45197,-122.62796
Sidewalk,"(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/113558157/sidewalk,1.4,-1,"Trad, TR",5.5,1,60,48.45344,-122.625
"The Open Book","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106413723/the-open-book,2.5,-1,"Trad, TR",5.6,1,50,48.45344,-122.625
"The Joker","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109259759/the-joker,1.7,-1,"Trad, TR",5.6,1,50,48.45344,-122.625
"Jack of Diamonds","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106413732/jack-of-diamonds,2.2,-1,"Trad, TR",5.8-,1,50,48.45344,-122.625
"King of Diamonds","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109259720/king-of-diamonds,2.3,-1,"Trad, TR",5.8,1,35,48.45344,-122.625
"The Nose","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111517149/the-nose,2.4,-1,"Trad, TR",5.8,1,50,48.45344,-122.625
"The Edge","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119742826/the-edge,2.0,-1,TR,5.8,1,60,48.45344,-122.625
"Gross Misdemeanor","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106413785/gross-misdemeanor,1.4,-1,TR,5.9+,1,50,48.45344,-122.625
"Queen of Diamonds","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109259728/queen-of-diamonds,2.1,-1,TR,5.10a,1,35,48.45344,-122.625
"The Nose Direct","(c) Summit Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109259741/the-nose-direct,2.5,-1,TR,5.10c/d,1,30,48.45344,-122.625
"The Beginning","(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114183850/the-beginning,2.2,-1,"Trad, TR",5.7,1,60,48.45319,-122.6256
PTSD,"(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117263854/ptsd,2.3,-1,Sport,5.9,1,55,48.45319,-122.6256
"Beane's Blast","(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114095005/beanes-blast,2.4,-1,Sport,5.9+,1,50,48.45319,-122.6256
Gladiator,"(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117263845/gladiator,2.0,-1,Sport,5.10a,1,55,48.45319,-122.6256
"Unknown Variation Start to Lightning Waltz","(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/122563253/unknown-variation-start-to-lightning-waltz,2.3,-1,Sport,5.10a,1,,48.45319,-122.6256
"Lightning Waltz","(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109263818/lightning-waltz,2.8,-1,Sport,5.10a,1,55,48.45319,-122.6256
"Hang Glider","(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/122563004/hang-glider,2.4,-1,"Sport, TR",5.10a/b,1,30,48.45319,-122.6256
"Cat With No Tail","(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114082657/cat-with-no-tail,2.8,-1,Sport,5.10d,1,60,48.45319,-122.6256
"Bomb Blast Lightning Waltz","(b) Lookout Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114082624/bomb-blast-lightning-waltz,2.7,-1,Sport,5.11d,1,75,48.45319,-122.6256
"Sludge Trudge","(a) Moss Wall > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/113435893/sludge-trudge,2.0,-1,Sport,5.11b/c,1,45,48.45313,-122.62584
Neanerbean,"Pine Needle Crag > Summit Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/125319466/neanerbean,2.0,-1,Sport,5.9,1,25,48.45344,-122.6246
"As You Wish","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112075500/as-you-wish,2.1,-1,Sport,5.7,1,35,48.45356,-122.62897
"False Impressions","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106498941/false-impressions,2.7,-1,Sport,5.8,1,60,48.45356,-122.62897
"The Sickle","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112075520/the-sickle,2.2,-1,Sport,5.8+,1,20,48.45356,-122.62897
"Finishing Touch","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124599583/finishing-touch,1.0,-1,Sport,5.8+,1,60,48.45356,-122.62897
Lucy,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114555189/lucy,2.5,-1,Sport,"5.9- PG13",1,85,48.45356,-122.62897
"Milk Dud","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114397871/milk-dud,2.2,-1,Sport,5.9,1,40,48.45356,-122.62897
Thriller,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111518089/thriller,1.6,-1,Sport,5.9,1,50,48.45356,-122.62897
"Neverending Story","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/113434231/neverending-story,2.6,-1,Sport,5.9,1,90,48.45356,-122.62897
"Lasting Impressions","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/108280686/lasting-impressions,2.0,-1,Sport,5.9+,1,45,48.45356,-122.62897
Snickers,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116114067/snickers,2.0,-1,"Sport, TR",5.9+,1,40,48.45356,-122.62897
Voodoo,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116600725/voodoo,2.3,-1,Sport,5.9+,1,85,48.45356,-122.62897
Thunderstruck,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114775478/thunderstruck,2.1,-1,Sport,5.10a,1,45,48.45356,-122.62897
Intimidator,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106498950/intimidator,2.9,-1,Sport,5.10a,1,60,48.45356,-122.62897
"No Holds Barred","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109041736/no-holds-barred,2.3,-1,Sport,5.10a,1,40,48.45356,-122.62897
"Six Fingered Swordsman","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112075478/six-fingered-swordsman,2.0,-1,Sport,5.10a,1,30,48.45356,-122.62897
"Trial By Jury","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112039039/trial-by-jury,1.9,-1,"Sport, TR",5.10-,1,20,48.45356,-122.62897
Jinx,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124599526/jinx,2.0,-1,Sport,5.10-,1,50,48.45356,-122.62897
Terminator,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106498954/terminator,2.8,-1,Sport,5.10a/b,1,60,48.45356,-122.62897
Scarface,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106498963/scarface,2.5,-1,Sport,5.10a/b,1,85,48.45356,-122.62897
"Dirty Deeds","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114775446/dirty-deeds,2.3,-1,Sport,5.10b,1,45,48.45356,-122.62897
"Flight Risk","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/118808266/flight-risk,2.3,-1,Sport,5.10+,1,60,48.45356,-122.62897
"Surely that's the Top","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124981246/surely-thats-the-top,2.0,-1,Sport,"5.10+ PG13",1,30,48.45356,-122.62897
"Lethal Weapon","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106498945/lethal-weapon,2.5,-1,Sport,5.10c/d,1,60,48.45356,-122.62897
"Highway to Hell","Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116993483/highway-to-hell,2.3,-1,Sport,5.10d,-6,55,48.45356,-122.62897
Carne,"Powerline Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/124599544/carne,3.0,-1,Sport,5.11b,1,40,48.45356,-122.62897
"Cirque du Slabay","The Cirque > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/116651944/cirque-du-slabay,2.0,-1,Sport,5.7,1,40,48.45355,-122.62961
"Lord of Creation","The Cirque > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112469637/lord-of-creation,3.2,-1,Sport,5.7+,1,75,48.45355,-122.62961
Solitude,"The Cirque > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117272528/solitude,2.5,-1,Sport,5.10,1,40,48.45355,-122.62961
"Bryan Burdo Meets the Orgasmatron 3000","The Cirque > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/122154822/bryan-burdo-meets-the-orgasmatron-3000,3.3,-1,Sport,5.10b/c,1,85,48.45355,-122.62961
"Zero Tolerance","The Cirque > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/108280620/zero-tolerance,2.4,-1,Sport,5.10+,1,40,48.45355,-122.62961
Moxie,"The Cirque > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117272497/moxie,2.5,-1,Sport,5.11d,1,45,48.45355,-122.62961
"Double Trouble","Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109286799/double-trouble,2.0,-1,"Sport, TR",5.5,1,30,48.45422,-122.63045
"Master Gardener","Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112145641/master-gardener,1.8,-1,"Trad, TR",5.6,1,30,48.45422,-122.63045
"The Sting","Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117263908/the-sting,1.3,-1,"Trad, TR",5.6,1,35,48.45422,-122.63045
"Green Thumb","Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/110771715/green-thumb,2.4,-1,"Trad, TR",5.7,1,35,48.45422,-122.63045
"Thumbs Up","Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109286823/thumbs-up,2.5,-1,"Sport, TR",5.9,1,35,48.45422,-122.63045
"Hanky Panky","Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/109286767/hanky-panky,2.1,-1,"Sport, TR",5.9+,1,30,48.45422,-122.63045
Spanky,"Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117263898/spanky,1.7,-1,"Sport, TR",5.10c,1,30,48.45422,-122.63045
"Catch Some Air","Crack Wall > Powerline Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/121695018/catch-some-air,0.0,-1,"TR, Boulder","5.10+ V2",1,12,48.45422,-122.63045
Armageddon,"Black Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/107602717/armageddon,0.5,-1,"Trad, Sport",5.5,1,100,48.45307,-122.62674
"Hornets In Hot Pursuit","Black Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/107602722/hornets-in-hot-pursuit,1.0,-1,"Trad, Sport",5.5,1,60,48.45307,-122.62674
"Lost World","Black Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/107602727/lost-world,1.0,-1,"Trad, Sport",5.7,1,150,48.45307,-122.62674
"The Abyss","Black Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/107602744/the-abyss,1.6,-1,"Trad, Sport",5.7,2,190,48.45307,-122.62674
Revelation,"Black Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/107602755/revelation,1.6,-1,"Trad, Sport",5.8,1,120,48.45307,-122.62674
"The Beast","Black Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117315553/the-beast,2.0,-1,Sport,5.8,1,75,48.45307,-122.62674
Pestilence,"Black Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/107602773/pestilence,2.6,-1,"Trad, Sport",5.9,1,120,48.45307,-122.62674
Gator,"Orange Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/108280678/gator,2.6,-1,Sport,5.10a,1,50,48.45365,-122.6302
"Orange Crush","Orange Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/122129899/orange-crush,2.4,-1,Sport,5.10a,1,90,48.45365,-122.6302
"Green Tangerine","Orange Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/114778558/green-tangerine,2.4,-1,Sport,5.10b,1,50,48.45365,-122.6302
"Clockwork Orange","Orange Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/108280644/clockwork-orange,2.1,-1,Sport,5.10b/c,1,40,48.45365,-122.6302
Sunkist,"Orange Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/111756788/sunkist,3.0,-1,Sport,5.10c/d,1,50,48.45365,-122.6302
Karnage,"Orange Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/113665625/karnage,3.1,-1,Sport,5.11d,1,45,48.45365,-122.6302
"Rubble Crack","Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117314754/rubble-crack,1.4,-1,Sport,5.6,1,60,48.45413,-122.62991
Cliffhanger,"Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117314843/cliffhanger,1.8,-1,Sport,5.7+,1,60,48.45413,-122.62991
Dirlichoss,"Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117314922/dirlichoss,2.0,-1,Sport,5.8,1,40,48.45413,-122.62991
"Some Girls are Bigger Than Others","Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/110105777/some-girls-are-bigger-than-others,1.7,-1,Sport,5.8,1,60,48.45413,-122.62991
Unknown,"Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119070547/unknown,2.3,-1,Sport,5.9-,1,80,48.45413,-122.62991
"Total Control","Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117315254/total-control,2.1,-1,Sport,5.9,1,30,48.45413,-122.62991
"Shady Character","Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/110105789/shady-character,2.1,-1,Sport,"5.9 R",1,40,48.45413,-122.62991
"In Hot Pursuit","Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117314873/in-hot-pursuit,2.0,-1,Sport,5.9+,1,70,48.45413,-122.62991
Sudowoodo,"Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/119070512/sudowoodo,2.0,-1,Sport,5.10a/b,1,45,48.45413,-122.62991
"High Noon","Madrone Wall > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/117314801/high-noon,2.6,-1,Sport,5.10+,1,45,48.45413,-122.62991
"Vitamin C","Orange Wall Slab > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112020288/vitamin-c,1.9,-1,Sport,5.8,1,55,48.45341,-122.63019
"Orange Peel","Orange Wall Slab > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112020300/orange-peel,1.9,-1,Sport,5.8,1,60,48.45341,-122.63019
"Agent Orange","Orange Wall Slab > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112020285/agent-orange,1.7,-1,Sport,5.9-,1,50,48.45341,-122.63019
"Smashing Pumpkins","Orange Wall Slab > Orange Area > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/112020293/smashing-pumpkins,1.4,-1,Sport,5.10d,1,60,48.45341,-122.63019
